Name Event,Description,Date,Audience,Cycle,Veneu,Address,City ,Country,Website,Link
WINDOSHOW 2023,"Trade show dedicated to window-door-glass products and accessories manufacturers, production and processing technologies companies from Turkey and countries in the region","Feb. 23 - 26, 2023",Trade Public,once a year,Belgrade Fair Grounds,Bulevar vojvode Misica 14 11000 Belgrade,Belgrade (Serbia),Serbia,http://sajam.rs/en,https://www.eventseye.com/fairs/f-windoshow-29533-1.html
ZAK WORLD OF FAÇADES - NEW ZELAND 2023,Zak World of Façades is an International conference series on façade design & engineering,"on Feb. 23, 2023",Trade Public,once a year,Aotea Centre,50 Mayoral Drive Auckland,Auckland (New Zealand),New Zealand,http://zakworldoffacades.com,https://www.eventseye.com/fairs/f-zak-world-of-facades-new-zeland-27601-1.html
DESTINATION HABITAT - VILLERS-LE-LAC 2023,"Home Show. Construction, Renovation, Interior & Exterior Design","Feb. 24 - 26, 2023",Trade & General Public,once a year,Salle des fêtes,Rue Du Stade 25130 Villers-Le-Lac,Villers-le-Lac (France),France,http://www.destination-habitat.fr/Morteau,https://www.eventseye.com/fairs/f-destination-habitat-villers-le-lac-28827-1.html
100% HABITAT& JARDIN 2023,Home & Gardening Show,"Feb. 24 - 26, 2023",Trade & General Public,once a year,Halle d'Iraty,Rue de Pitchot 64200 Biarritz,Biarritz (France),France,http://www.100pour100habitat.com,https://www.eventseye.com/fairs/f-100-habitat-jardin-23228-1.html
CAPITAL REMODEL + GARDEN SHOW 2023,"The Capital Home Show is the place to experience an abundance of design inspiration, remodelling tips and new ideas","Feb. 24 - 26, 2023",Trade & General Public,once a year,Dulles Expo & Conference Center,"4368 Chantilly Shopping Center Chantilly, VA 20153","Fairfax, VA (USA)",USA,http://capitalremodelandgarden.com,https://www.eventseye.com/fairs/f-capital-remodel-garden-show-28317-1.html
COM:BAU 2023,Trade Show dedicated to all phases of construction and renovation,"Feb. 24 - 26, 2023",Trade Public,once a year,Dornbirner Messe,Messestraße 4 A-6854 Dornbirn,Dornbirn (Austria),Austria,http://combau.messedornbirn.at,https://www.eventseye.com/fairs/f-com-bau-28066-1.html
CHARLOTTE HOME + REMODELING SHOW 2023,"Charlotte, NC Home Show. Innovative Products and Hundreds of Experts all Under One Roof","Feb. 24 - 26, 2023",Trade & General Public,once a year,The Park Expo and Conference Center,"800 Briar Creek Rd Charlotte, NC 28205","Charlotte, NC (USA)",USA,http://charlottehomeandremodelingshow.com,https://www.eventseye.com/fairs/f-charlotte-home-remodeling-show-28316-1.html
HÄUSLBAUERMESSE KLAGENFURT 2023,"Building, Renovation & Energy Savings Trade Show","Feb. 24 - 26, 2023",Trade Public,once a year,Klagenfurter Messe,Betriebsgesellschaft mbH Messeplatz 1,Klagenfurt (Austria),Austria,http://www.kaerntnermessen.at/veranstaltungen/hauslbauermesse/?lang=en,https://www.eventseye.com/fairs/f-hauslbauermesse-klagenfurt-18304-1.html
FIERARREDO 2023,FIERARREDO is a fair dedicated to furniture and housing solutions. An event whose objective is to offer a complete panorama that reflects new trends and current lifestyles,"Feb. 24 - 26, 2023",Trade & General Public,once a year,Bologna Exhibition Centre,"Viale della Fiera, 20 40128 Bologna",Bologna (Italy),Italy,http://fierarredobologna.it,https://www.eventseye.com/fairs/f-fierarredo-29254-1.html
LEBENSART MESSE - LÜBECK 2023,"Garden, Home and Lifestyle Fair. In addition to seasonal products from the world of gardens and plants, new ideas from the living and furnishing sector as well as selected exhibits from fashion, jewelry and accessories ensure a harmonious ambience","Feb. 24 - 26, 2023",Trade & General Public,once a year,Kulturwerft Gollan,Einsiedelstraße 6 23554 Lübeck,Lubeck (Germany),Germany,http://www.lebensart-messe.de/LebensArt-Messe-Luebeck.html,https://www.eventseye.com/fairs/f-lebensart-messe-lubeck-24375-1.html
DOWNTOWN RALEIGH HOME SHOW 2023,"Raleigh, NC Home Show. Innovative Products and Hundreds of Experts all Under One Roof","Feb. 24 - 26, 2023",Trade & General Public,once a year,Raleigh Convention Center,"500 South Salisbury Street Raleigh, NC 27601","Raleigh, NC (USA)",USA,http://raleighspringshow.com,https://www.eventseye.com/fairs/f-downtown-raleigh-home-show-28319-1.html
OKLAHOMA CITY SPRING REMODEL & LANDSCAPE SHOW 2023,Home & Garden Show,"Feb. 24 - 26, 2023",Trade & General Public,once a year,Expo Center Shawnee - Heart of Oklahoma Exposition Center,"1700 W Independence St Shawnee, OK 74804","Oklahoma City, OK (USA)",USA,http://homeshowcenter.com,https://www.eventseye.com/fairs/f-oklahoma-city-spring-remodel-landscape-show-16650-1.html
PHILLY HOME + GARDEN SHOW 2023,"Philadelphia, PA Home & Garden Show. Innovative Products and Hundreds of Experts all Under One Roof","Feb. 24 - 26, 2023",Trade & General Public,once a year,Greater Philadelphia Expo Center,"100 Station Avenue Oaks, PA 19456","Philadelphia, PA (USA)",USA,http://phillyhomeandgarden.com,https://www.eventseye.com/fairs/f-philly-home-garden-show-28318-1.html
PARDERBAU 2023,"A modern and innovative trade fair for all topics related to home, apartment and garden. Topics such as future-oriented building and renovation, energy efficiency or zero-energy houses are very topical and generate a great deal of interest","Feb. 24 - 26, 2023",Trade & General Public,once a year,SchützenHof - Messehalle,Schützenplatz 1 33102 Paderborn,Paderborn (Germany),Germany,http://www.paderbau.com,https://www.eventseye.com/fairs/f-parderbau-28546-1.html
SALON DE L'IMMOBILIER - LA ROCHELLE 2023,"Real Estate Expo. Construction, home improvement, financing, advice...","Feb. 24 - 26, 2023",Trade & General Public,once a year,Espace Encan,Quai Louis Prunier 17000 La Rochelle,La Rochelle (France),France,http://leopro.fr/salon-immobilier-la-rochelle,https://www.eventseye.com/fairs/f-salon-de-l-immobilier-la-rochelle-20517-1.html
QUÉBEC GOLF SHOW 2023,Golf Show in Québec,"Feb. 24 - 25, 2023",Trade & General Public,once a year,Sheraton Laval Hotel & Congress Centre,"2440 Autoroute des Laurentides Laval, QC H7T 1X5","Laval, QC (Canada)",Canada,http://www.canadiangolfexpo.ca/expo-golf-quebec,https://www.eventseye.com/fairs/f-quebec-golf-show-29468-1.html
SALON DÉCO & DESIGN - NANTES REZÉ 2023,Exhibition dedicated to Interior Design,"Feb. 24 - 26, 2023",Trade & General Public,once a year,Halle de la Trocardière,"101, rue de La Trocardière 44401 Rezé Cedex",Nantes (France),France,http://www.salondeco.fr/nantes-reze,https://www.eventseye.com/fairs/f-salon-deco-design-nantes-reze-19949-1.html
SAN ANTONIO HOME & GARDEN SHOW - SPRING 2023,"San Antonio, TX Home & garden Show. Innovative Products and Hundreds of Experts all Under One Roof","Feb. 24 - 26, 2023",Trade & General Public,once a year,The Alamodome,"100 Montana St San Antonio, TX 78203","San Antonio, TX (USA)",USA,http://sanantoniospringhomeshow.com,https://www.eventseye.com/fairs/f-san-antonio-home-garden-show-spring-28314-1.html
SALON DE L’HABITAT DE SAINT-RAPHAËL 2023,Real Estate and interior design exhibition,"Feb. 24 - 27, 2023",Trade & General Public,twice a year,Palais des Congrès de St.Raphaël,Port Santa Lucia 83705 Saint-Raphaël,Saint-Raphaël (France),France,http://www.salonhabitat.fr/salon-saint-raphael,https://www.eventseye.com/fairs/f-salon-de-l-habitat-de-saint-raphael-25042-1.html
RALEIGH SPRING HOME SHOW 2023,"Raleigh Home Show. Find fresh inspiration, helpful tips, innovative products and fantastic deals in remodelling, home improvement, decor & outdoor spaces with hundreds of experts all under one roof. From windows and flooring to cabinets & patios...","Feb. 24 - 26, 2023",Trade & General Public,once a year,Raleigh Convention Center,"500 South Salisbury Street Raleigh, NC 27601","Raleigh, NC (USA)",USA,http://raleighspringshow.com,https://www.eventseye.com/fairs/f-raleigh-spring-home-show-27777-1.html
TANZANIA TRADE SHOW 2023,"Tanzania Trade Show. TANZANIA TRADE SHOW features Automotive, IT & Electronics, Building & Construction, Medical & Pharmaceutical, Food & Hotel Supplies, Consumer & Household, Industrial & Machinery, Safety & Security, Packaging, Plastics & Rubbe","Feb. 24 - 26, 2023",Trade & General Public,once a year,Mlimani Conference Centre,University of Dar Es Salaam Mliman Dar Es Salaam,Dar Es Salaam (Tanzania),Tanzania,http://www.growexh.com/tanzaniatradeshow,https://www.eventseye.com/fairs/f-tanzania-trade-show-20462-1.html
SALON DE L'HABITAT DE COGNAC 2023,"Home Show in Cognac. Facilities, equipment, decoration, construction and renovation","Feb. 24 - 26, 2023",Trade & General Public,twice a year,Espace 3000,Esplanade de la Croix Montamette Bd Oscar Planat,Cognac (France),France,http://www.salonhabitat.net,https://www.eventseye.com/fairs/f-salon-de-l-habitat-de-cognac-20397-1.html
POLLICE VERDE - BOLOGNA 2023,"Exhibition and Market Exhibition dedicated to Garden, Kitchen Garden, Green Areas, Ecology","Feb. 24 - 26, 2023",Trade & General Public,once a year,Bologna Exhibition Centre,"Viale della Fiera, 20 40128 Bologna",Bologna (Italy),Italy,http://www.polliceverdefiera.it,https://www.eventseye.com/fairs/f-pollice-verde-bologna-29257-1.html
THE BRISBANE HOME SHOW 2023,"Home design & renovation expo. The Courier-Mail Home Show brings together over 25, 000 homeowners and 300 exhibitors showcasing the latest building, renovation, kitchen and bathroom, furnishing, outdoor and sustainable living products","Feb. 24 - 26, 2023",Trade & General Public,twice a year,Brisbane Convention & Exhibition Centre,Cnr Merivale and Glenelg Streets South Brisbane,Brisbane (Australia),Australia,http://www.brisbanehomeshow.com.au,https://www.eventseye.com/fairs/f-the-brisbane-home-show-24607-1.html
CINCINNATI. HOME + GARDEN SHOW 2023,"Cincinnati, OH Home & Garden Show. Innovative Products and Hundreds of Experts all Under One Roof","Feb. 25 - 26, 2023",Trade & General Public,once a year,Duke Energy Convention Center,"525 Elm Street Cincinnati, Ohio 45202","Cincinnati, OH (USA)",USA,http://cincinnatihomeandgardenshow.com,https://www.eventseye.com/fairs/f-cincinnati.-home-garden-show-28313-1.html
BALNEARIA 2023,Professional Exhibition of Bathing Equipment & Outdoor Furnishings,"Feb. 26 - March 01, 2023",Trade Public,once a year,CarraraFiere,"V.le G. Galilei, 133 54036 Marina di Carrara",Carrara (Italy),Italy,http://www.balnearia.it,https://www.eventseye.com/fairs/f-balnearia-10811-1.html
AEMA-ARRA-ISSA ANNUAL MEETING 2023,"The Asphalt Emulsion Manufacturers Association, the Asphalt Recycling & Reclaiming Association and the International Slurry Surfacing Association Annual Meeting","Feb. 27 - March 03, 2023",Trade Public,once a year,The Wigwam,"300 E Wigwam Blvd Litchfield Park, AZ 85340","Phoenix, AZ (USA)",USA,http://www.aema.org,https://www.eventseye.com/fairs/f-aema-arra-issa-annual-meeting-24763-1.html
BUILDTECH 2023,International Trade Show devoted to Building Equipment and Technologies,"Feb. 28 - March 03, 2023",Trade Public,once a year,Uzexpocentre,"107, Amir Temur street Tashkent, 700084",Tashkent (Uzbekistan),Uzbekistan,http://buildtech.uz/en,https://www.eventseye.com/fairs/f-buildtech-26698-1.html
DESIGN SHENZHEN 2023,"International Design Expo. Design Shenzhen provides a unique and exciting showcase of latest furniture designs for China’s top architects, interior designers, developers, facilities managers and private buyers","Feb. 27 - March 02, 2023",Trade Public,once a year,Shenzhen International Convention & Exhibition Center,Center Road 3 Fuhua District Futian,Shenzhen (China),China,http://www.designshanghai.com/design-shenzhen,https://www.eventseye.com/fairs/f-design-shenzhen-28664-1.html
CEVISAMA 2023,"International Exhibition of Ceramics, Surface Facing for the Building Industry, Sanitary Ware, Fittings, Raw Materials, Glazes, Frits & Machinery","Feb. 27 - March 03, 2023",Trade Public,once a year,Feria Valencia,Avenida de la ferias s/n E-46035 Valencia,Valencia (Spain),Spain,http://cevisama.feriavalencia.com/en,https://www.eventseye.com/fairs/f-cevisama-4608-1.html
CLIMATE WORLD MOSCOW 2023,International Trade Fair for Air-conditioning and Ventilation,"Feb. 28 - March 03, 2023",Trade Public,once a year,Expocentr' Krasnaya Presnya Fairgrounds,"14, Krasnopresnenskaya naberezhnaya Moscow 123100",Moscow (Russia),Russia,http://climatexpo.ru/eng,https://www.eventseye.com/fairs/f-climate-world-moscow-6425-1.html
ICCI 2023,International Conference on the Construction Industry,"Feb. 28 - March 01, 2023",Trade Public,once a year,Uzexpocentre,"107, Amir Temur street Tashkent, 700084",Tashkent (Uzbekistan),Uzbekistan,http://icci.uz/en,https://www.eventseye.com/fairs/f-icci-29403-1.html
PROFESSIONAL BEAUTY BANGALORE 2023,"B2B Beauty trade show. PROFESSIONAL BEAUTY BANGALORE features products and professionals of glamour industry, make-up, nail art kit, posh furniture, hair & skin care products, latest trends, cosmetics, spa and beauty salons","Feb. 27 - 28, 2023",Trade Public,once a year,Lalit Ashok Bangalore,Kumara Krupa High Grounds Bangalore - 560001,Bangalore (India),India,http://www.professionalbeauty.in,https://www.eventseye.com/fairs/f-professional-beauty-bangalore-24615-1.html
MIR STEKLA 2023,"International Exhibition of Glass-Making Equipment, Production of Instruments and Processing Equipment, Glass-Ware Manufacturing and Marketing","Feb. 28 - March 03, 2023",Trade Public,once a year,Expocentr' Krasnaya Presnya Fairgrounds,"14, Krasnopresnenskaya naberezhnaya Moscow 123100",Moscow (Russia),Russia,http://www.mirstekla-expo.ru/en,https://www.eventseye.com/fairs/f-mir-stekla-1884-1.html
ASIA-PACIFIC SOURCING 2023,Products for Home and Garden,"Feb. 28 - March 02, 2023",Trade Public,every 2 years,Exhibition Centre Cologne,Messeplatz 1 50679 Köln,Cologne (Germany),Germany,http://www.asia-pacificsourcing.com,https://www.eventseye.com/fairs/f-asia-pacific-sourcing-16759-1.html
AVIATION FESTIVAL ASIA 2023,International Trade show & Conference for the Aviation Industry,"Feb. 28 - March 01, 2023",Trade Public,once a year,Suntec Singapore,1 Raffles Boulevard Suntec City,Singapore (Singapore),Singapore,http://www.terrapinn.com/exhibition/aviation-festival-asia,https://www.eventseye.com/fairs/f-aviation-festival-asia-22133-1.html
THE GRASS YARN & TUFTERS FORUM 2023,"Forum addressing synthetic turf for sport, leisure and landscape from raw materials to end-user experience","Feb. 28 - March 02, 2023",Trade Public,once a year,?,,Madrid (Spain),Spain,http://www.ami.international/events/event?Code=C1168,https://www.eventseye.com/fairs/f-the-grass-yarn-tufters-forum-28352-1.html
THE GRASS YARN & TUFTERS FORUM EUROPE 2023,Forum dedicated to the Grass Yarn & Tufters. Connecting industry professionals to explore the latest technical developments of the artificial turf supply chain,"Feb. 28 - March 02, 2023",Trade Public,once a year,Meliá Castilla Hotel,"Calle del Poeta Joan Maragall, 43 28020 Madrid",Madrid (Spain),Spain,http://www.ami.international/events/upcoming,https://www.eventseye.com/fairs/f-the-grass-yarn-tufters-forum-europe-29286-1.html
ARCHITECT @ WORK - SPAIN - BILBAO 2023,"Exhibition for Architecture & Interior Design. ARCHITECT@WORK gives you the opportunity to get into contact with: architects, interior architects, designers, engineering bureaus, project developers, technical services, towns & district councils",on March 2023,Trade Public,every 2 years,Bilbao Exhibition Centre,Ronda de Azkue 1 48902 Ansio-Barakaldo,Bilbao (Spain),Spain,http://bilbao.architectatwork.es/en/home,https://www.eventseye.com/fairs/f-architect-@-work-spain-bilbao-27496-1.html
UZBUILD 2023,Uzbekistan International exhibition for construction,"Feb. 28 - March 03, 2023",Trade Public,once a year,Uzexpocentre,"107, Amir Temur street Tashkent, 700084",Tashkent (Uzbekistan),Uzbekistan,http://www.uzbuild.uz/en,https://www.eventseye.com/fairs/f-uzbuild-26697-1.html
IAAPI AMUSEMENT EXPO 2023,India International Amusement Equipment Exhibition,"March 01 - 03, 2023",Trade Public,every 2 years,Bombay Convention & Exhibition Centre (BCEC),"Highway, Goreagon (East) Mumbai - 400 063",Mumbai (India),India,http://iaapi.org,https://www.eventseye.com/fairs/f-iaapi-amusement-expo-28040-1.html
DACHA + SAUNA EXPO 2024,International Exhibition of Country Lifestyle and Sauna market,on March 2023,Trade & General Public,once a year,Exhibition Centre 'Acco International,"40-B, Peremohy Ave.  Pushkin's Park",Kiev (Ukraine),Ukraine,http://pem.com.ua/en/dachasauna-expo_ru,https://www.eventseye.com/fairs/f-dacha-sauna-expo-28495-1.html
HI DESIGN MEA 2023,"Hotel Interior Design - The Decision Makers' Forum. Hotel groups, interior designers, procurement specialists and developers meeting the very best suppliers","March 01 - 03, 2023",Trade Public,once a year,"JW Marriott, Cairo",Ring Road Mirage City,Cairo (Egypt),Egypt,http://www.hidesign-mea.com,https://www.eventseye.com/fairs/f-hi-design-mea-24929-1.html
